,country,age,gender,marital_status,education_level,heard_of_mobile_money
729,nigeria,26.0,1,1,4,2
730,nigeria,49.0,1,1,4,2
731,nigeria,28.0,1,2,4,2
732,nigeria,41.0,1,3,5,2
733,nigeria,45.0,1,2,5,2
734,nigeria,39.0,1,1,5,2
735,nigeria,26.0,2,2,5,2
736,nigeria,30.0,1,1,5,2
737,nigeria,55.0,1,2,2,2
738,nigeria,27.0,1,1,4,2
739,nigeria,25.0,1,1,5,2
740,nigeria,31.0,1,3,3,2
741,nigeria,27.0,1,3,3,2
742,nigeria,22.0,1,1,4,2
743,nigeria,25.0,1,1,4,2
744,nigeria,39.0,1,3,4,2
745,nigeria,20.0,1,1,3,2
746,nigeria,20.0,1,1,2,2
747,nigeria,25.0,1,1,9,2
748,nigeria,23.0,1,3,5,2
749,nigeria,23.0,1,1,6,2
750,nigeria,22.0,1,1,4,2
751,nigeria,25.0,1,1,5,2
752,nigeria,25.0,1,3,5,2
753,nigeria,21.0,2,3,3,2
754,nigeria,22.0,1,1,8,2
755,nigeria,24.0,1,1,5,2
756,nigeria,21.0,1,1,5,2
757,nigeria,25.0,1,1,3,2
758,nigeria,25.0,1,1,3,2
759,nigeria,28.0,1,3,9,2
760,nigeria,21.0,2,3,5,2
761,nigeria,25.0,1,2,10,2
762,nigeria,18.0,1,1,2,2
763,nigeria,55.0,1,2,5,2
764,nigeria,80.0,1,1,13,2
765,nigeria,60.0,1,1,1,2
766,nigeria,25.0,1,1,1,2
767,nigeria,20.0,1,1,4,2
768,nigeria,26.0,1,1,5,2
769,nigeria,20.0,1,1,8,2
770,nigeria,18.0,1,1,2,2
771,nigeria,23.0,1,1,4,2
772,nigeria,40.0,1,3,5,2
773,nigeria,28.0,1,1,5,2
774,nigeria,28.0,1,1,4,2
775,nigeria,27.0,1,3,3,2
776,nigeria,30.0,1,3,2,2
777,nigeria,38.0,1,3,3,2
778,nigeria,40.0,1,3,6,2
779,nigeria,38.0,1,3,5,2
780,nigeria,30.0,1,1,5,2
781,nigeria,35.0,1,1,8,2
782,nigeria,20.0,2,1,5,2
783,nigeria,60.0,1,7,4,2
784,nigeria,20.0,1,1,5,2
785,nigeria,23.0,1,1,5,2
786,nigeria,38.0,1,3,5,1
787,nigeria,29.0,1,1,4,1
788,nigeria,30.0,1,1,5,2
789,nigeria,36.0,1,3,7,2
790,nigeria,30.0,2,1,5,1
791,nigeria,35.0,1,1,4,2
792,nigeria,28.0,1,7,5,2
793,nigeria,39.0,1,3,7,2
794,nigeria,28.0,1,1,9,2
795,nigeria,26.0,2,1,10,2
796,nigeria,29.0,1,3,10,2
797,nigeria,20.0,1,1,7,1
798,nigeria,35.0,1,3,5,2
799,nigeria,50.0,2,9,1,2
800,nigeria,30.0,1,3,11,2
801,nigeria,18.0,2,1,4,2
802,nigeria,19.0,2,1,5,2
803,nigeria,20.0,2,1,5,2
804,nigeria,60.0,1,3,10,2
805,nigeria,23.0,1,1,5,2
806,nigeria,26.0,2,1,5,2
807,nigeria,26.0,1,1,10,2
808,nigeria,23.0,1,1,7,2
809,nigeria,20.0,1,1,5,2
810,nigeria,27.0,2,1,5,2
811,nigeria,27.0,1,1,5,2
812,nigeria,35.0,1,1,4,1
813,nigeria,45.0,1,3,5,2
814,nigeria,38.0,2,1,5,2
815,nigeria,29.0,2,7,5,2
816,nigeria,33.0,1,1,5,2
817,nigeria,24.0,2,1,5,1
818,nigeria,38.0,1,1,11,1
819,nigeria,27.0,2,1,5,2
820,nigeria,26.0,2,1,10,1
821,nigeria,33.0,1,1,5,2
822,nigeria,51.0,1,5,9,1
823,nigeria,62.0,1,3,5,1
824,nigeria,36.0,1,1,4,2
825,nigeria,26.0,2,1,9,2
826,nigeria,23.0,1,1,4,1
827,nigeria,30.0,1,1,5,2
828,nigeria,27.0,1,1,7,1
829,nigeria,24.0,1,1,5,2
830,nigeria,28.0,2,1,12,2
831,nigeria,18.0,2,1,5,2
832,nigeria,45.0,2,2,4,2
833,nigeria,31.0,1,1,5,2
834,nigeria,18.0,2,1,5,2
835,nigeria,45.0,1,1,5,2
836,nigeria,30.0,1,1,4,2
837,nigeria,25.0,1,1,5,2
838,nigeria,35.0,2,1,5,2
839,nigeria,40.0,2,2,3,2
840,nigeria,35.0,2,2,3,2
841,nigeria,38.0,2,2,5,2
842,nigeria,45.0,1,2,5,2
843,nigeria,27.0,1,1,5,2
844,nigeria,28.0,2,7,5,2
845,nigeria,21.0,1,1,5,2
846,nigeria,25.0,1,1,5,2
847,nigeria,56.0,1,3,5,1
848,nigeria,38.0,2,3,8,1
849,nigeria,30.0,2,7,5,1
850,nigeria,27.0,1,1,9,1
851,nigeria,28.0,1,6,4,1
852,nigeria,40.0,1,3,1,2
853,nigeria,18.0,1,1,5,1
854,nigeria,26.0,1,1,11,1
855,nigeria,26.0,1,1,5,1
856,nigeria,40.0,1,1,6,2
857,nigeria,20.0,1,1,4,2
858,nigeria,40.0,1,3,4,2
859,nigeria,23.0,1,1,5,2
860,nigeria,23.0,1,1,3,1
861,nigeria,29.0,1,1,3,1
862,nigeria,25.0,1,1,4,1
863,nigeria,19.0,2,1,5,2
864,nigeria,32.0,1,3,4,2
865,nigeria,30.0,1,1,9,2
866,nigeria,25.0,1,3,4,2
867,nigeria,25.0,1,3,4,2
868,nigeria,57.0,2,6,1,2
869,nigeria,20.0,1,3,4,2
870,nigeria,30.0,2,1,2,2
871,nigeria,29.0,1,3,5,2
872,nigeria,40.0,1,3,5,2
873,nigeria,27.0,1,1,4,2
874,nigeria,20.0,2,5,3,2
875,nigeria,48.0,1,3,5,2
876,nigeria,30.0,1,1,5,2
877,nigeria,25.0,1,1,9,2
878,nigeria,26.0,1,3,4,2
879,nigeria,31.0,1,3,11,1
880,nigeria,43.0,2,3,1,2
881,nigeria,21.0,1,1,5,2
882,nigeria,20.0,1,1,5,1
883,nigeria,25.0,1,1,5,1
884,nigeria,27.0,1,1,4,2
885,nigeria,20.0,1,1,5,2
886,nigeria,19.0,1,1,4,2
887,nigeria,21.0,1,1,4,2
888,nigeria,20.0,2,1,10,2
889,nigeria,36.0,2,3,3,2
890,nigeria,38.0,2,3,1,1
891,nigeria,24.0,1,1,5,2
892,nigeria,32.0,2,1,4,2
893,nigeria,35.0,1,3,5,2
894,nigeria,45.0,1,3,2,2
895,nigeria,35.0,1,3,4,2
896,nigeria,31.0,1,3,1,2
897,nigeria,18.0,2,1,4,2
898,nigeria,22.0,1,1,9,1
899,nigeria,48.0,1,3,5,2
900,nigeria,60.0,1,3,3,2
901,nigeria,20.0,1,1,5,1
902,nigeria,22.0,2,1,4,2
903,nigeria,36.0,1,2,10,2
904,nigeria,24.0,2,2,3,2
905,nigeria,25.0,1,2,2,2
906,nigeria,28.0,1,2,4,2
907,nigeria,26.0,2,1,10,1
908,nigeria,18.0,2,1,4,2
909,nigeria,35.0,1,3,5,2
910,nigeria,20.0,2,3,5,2
911,nigeria,19.0,2,3,6,2
912,nigeria,54.0,1,3,5,2
913,nigeria,35.0,1,3,11,1
914,nigeria,20.0,1,1,6,2
915,nigeria,20.0,2,3,5,2
916,nigeria,45.0,1,3,5,2
917,nigeria,25.0,2,1,9,1
918,nigeria,30.0,2,5,1,2
919,nigeria,30.0,1,2,3,2
920,nigeria,32.0,1,2,3,2
921,nigeria,40.0,1,2,5,2
922,nigeria,40.0,1,2,11,2
923,nigeria,30.0,2,6,10,2
924,nigeria,73.0,1,3,5,2
925,nigeria,37.0,1,2,5,2
926,nigeria,22.0,1,1,5,2
927,nigeria,75.0,1,2,2,2
928,nigeria,70.0,1,2,2,2
929,nigeria,29.0,1,1,4,2
930,nigeria,50.0,2,3,1,2
931,nigeria,40.0,1,3,5,2
932,nigeria,41.0,1,3,4,2
933,nigeria,35.0,1,2,5,2
934,nigeria,65.0,1,3,4,2
935,nigeria,35.0,1,2,1,2
936,nigeria,,1,5,3,2
937,nigeria,78.0,1,2,5,2
938,nigeria,40.0,2,3,4,2
939,nigeria,32.0,1,3,5,2
940,nigeria,28.0,1,3,3,2
941,nigeria,18.0,1,1,1,2
942,nigeria,33.0,1,3,5,2
943,nigeria,46.0,1,2,3,2
944,nigeria,18.0,1,1,4,2
945,nigeria,35.0,1,3,6,2
946,nigeria,30.0,1,2,5,2
947,nigeria,40.0,1,3,5,2
948,nigeria,19.0,1,1,4,2
949,nigeria,35.0,1,2,4,2
950,nigeria,55.0,2,2,8,1
951,nigeria,21.0,2,3,2,2
952,nigeria,28.0,2,5,2,2
953,nigeria,39.0,2,3,2,2
954,nigeria,47.0,1,3,5,2
955,nigeria,35.0,2,3,1,2
956,nigeria,22.0,1,1,10,2
957,nigeria,22.0,1,3,4,2
958,nigeria,39.0,1,3,1,2
959,nigeria,22.0,2,3,4,2
960,nigeria,23.0,1,1,5,2
961,nigeria,24.0,2,1,5,2
962,nigeria,30.0,1,1,5,2
963,nigeria,28.0,1,1,10,2
964,nigeria,24.0,2,1,8,1
965,nigeria,38.0,1,1,11,1
966,nigeria,59.0,2,6,3,2
967,nigeria,30.0,1,3,9,2
968,nigeria,27.0,2,1,9,1
969,nigeria,35.0,1,3,5,1
970,nigeria,33.0,1,3,2,2
971,nigeria,30.0,1,1,9,1
972,nigeria,28.0,1,1,11,1
973,nigeria,26.0,1,1,5,2
974,nigeria,33.0,1,1,5,2
975,nigeria,30.0,1,1,9,2
976,nigeria,36.0,2,3,11,1
977,nigeria,35.0,1,3,4,2
978,nigeria,50.0,1,3,5,2
979,nigeria,22.0,1,2,4,2
980,nigeria,33.0,1,3,5,2
981,nigeria,32.0,2,4,5,2
982,nigeria,45.0,1,3,7,2
983,nigeria,35.0,2,3,3,2
984,nigeria,40.0,1,3,5,2
985,nigeria,20.0,1,2,5,2
986,nigeria,25.0,1,3,5,2
987,nigeria,22.0,1,3,5,2
988,nigeria,35.0,1,1,5,2
989,nigeria,47.0,1,3,8,2
990,nigeria,23.0,1,1,5,2
991,nigeria,20.0,1,1,4,2
992,nigeria,28.0,1,1,2,2
993,nigeria,26.0,1,1,10,2
994,nigeria,20.0,2,3,4,2
995,nigeria,19.0,2,1,5,2
996,nigeria,23.0,1,1,5,2
997,nigeria,28.0,1,1,5,2
998,nigeria,50.0,1,3,11,2
999,nigeria,33.0,1,1,11,1
1000,nigeria,25.0,1,1,5,2
1001,nigeria,,1,3,5,2
1002,nigeria,20.0,2,3,5,2
1003,nigeria,27.0,1,1,8,2
1004,nigeria,21.0,1,1,11,2
1005,nigeria,25.0,1,3,6,2
1006,nigeria,30.0,1,1,5,2
1007,nigeria,58.0,2,3,6,2
1008,nigeria,23.0,2,1,8,2
1009,nigeria,50.0,1,1,7,2
1010,nigeria,26.0,1,1,10,2
1011,nigeria,20.0,1,1,8,2
1012,nigeria,35.0,2,3,5,2
1013,nigeria,45.0,2,1,9,2
1014,nigeria,21.0,1,1,5,2
1015,nigeria,27.0,1,1,5,2
1016,nigeria,68.0,2,6,1,2
1017,nigeria,34.0,1,3,3,2
1018,nigeria,19.0,2,1,5,2
1019,nigeria,38.0,1,3,5,2
1020,nigeria,40.0,1,3,5,2
1021,nigeria,38.0,2,6,1,2
1022,nigeria,46.0,1,3,2,2
1023,nigeria,37.0,1,1,4,2
1024,nigeria,19.0,1,1,2,1
1025,nigeria,17.0,2,1,10,2
1026,nigeria,30.0,2,1,5,2
1027,nigeria,30.0,1,1,9,2
1028,nigeria,19.0,1,3,5,2
1029,nigeria,39.0,1,3,5,2
1030,nigeria,18.0,2,1,5,2
1031,nigeria,27.0,1,1,10,2
1032,nigeria,16.0,1,1,3,2
1033,nigeria,24.0,2,3,3,2
1034,nigeria,18.0,2,1,5,2
1035,nigeria,25.0,1,5,4,2
1036,nigeria,36.0,1,3,1,2
1037,nigeria,21.0,2,1,3,2
1038,nigeria,35.0,1,1,5,2
1039,nigeria,28.0,2,3,5,2
1040,nigeria,60.0,2,3,1,2
1041,nigeria,22.0,2,1,8,2
1042,nigeria,42.0,1,5,5,2
1043,nigeria,42.0,1,1,9,1
1044,nigeria,30.0,1,3,5,2
1045,nigeria,30.0,1,3,5,2
1046,nigeria,34.0,2,1,10,2
1047,nigeria,29.0,1,1,1,2
1048,nigeria,28.0,2,6,10,2
1049,nigeria,45.0,1,3,9,2
1050,nigeria,35.0,1,1,5,2
1051,nigeria,16.0,2,1,4,2
1052,nigeria,18.0,2,1,4,2
1053,nigeria,25.0,2,1,5,2
1054,nigeria,20.0,2,1,5,2
1055,nigeria,38.0,1,1,9,1
1056,nigeria,47.0,2,2,3,2
1057,nigeria,28.0,2,1,11,2
1058,nigeria,25.0,1,7,5,2
1059,nigeria,24.0,1,1,5,2
1060,nigeria,19.0,1,1,5,2
1061,nigeria,18.0,1,1,4,2
1062,nigeria,55.0,2,6,7,2
1063,nigeria,23.0,1,1,6,2
1064,nigeria,25.0,1,1,5,2
1065,nigeria,60.0,2,6,5,2
1066,nigeria,32.0,1,1,11,2
1067,nigeria,15.0,1,1,4,2
1068,nigeria,47.0,1,3,5,2
1069,nigeria,18.0,1,1,5,2
1070,nigeria,56.0,1,3,5,2
1071,nigeria,21.0,1,1,5,2
1072,nigeria,29.0,1,1,5,2
1073,nigeria,26.0,1,1,5,2
1074,nigeria,29.0,1,1,4,2
1075,nigeria,45.0,2,2,6,2
1076,nigeria,31.0,1,3,5,2
1077,nigeria,15.0,2,1,4,2
1078,nigeria,19.0,1,1,5,2
1079,nigeria,23.0,2,1,10,2
1080,nigeria,19.0,1,1,5,2
1081,nigeria,19.0,2,1,5,2
1082,nigeria,27.0,2,1,5,2
1083,nigeria,25.0,1,2,5,2
1084,nigeria,25.0,1,1,5,2
1085,nigeria,21.0,1,1,5,2
1086,nigeria,20.0,1,1,5,2
1087,nigeria,20.0,1,1,5,2
1088,nigeria,20.0,1,1,5,2
1089,nigeria,16.0,1,1,4,2
1090,nigeria,38.0,1,3,3,2
1091,nigeria,21.0,2,1,5,2
1092,nigeria,26.0,2,2,5,2
1093,nigeria,17.0,2,1,5,2
1094,nigeria,28.0,1,1,5,2
1095,nigeria,28.0,1,1,5,2
1096,nigeria,38.0,1,1,5,2
1097,nigeria,21.0,1,1,5,1
1098,nigeria,16.0,2,3,4,2
1099,nigeria,20.0,1,1,4,2
1100,nigeria,19.0,1,1,5,2
1101,nigeria,74.0,1,3,12,2
1102,nigeria,58.0,2,3,9,2
1103,nigeria,28.0,1,1,10,1
1104,nigeria,21.0,1,1,5,2
1105,nigeria,33.0,2,1,11,1
1106,nigeria,23.0,1,1,5,2
1107,nigeria,24.0,2,3,7,1
1108,nigeria,43.0,1,5,7,1
1109,nigeria,33.0,2,3,7,2
1110,nigeria,70.0,1,3,7,1
1111,nigeria,16.0,2,3,7,2
1112,nigeria,44.0,1,3,12,1
1113,nigeria,45.0,1,3,12,1
1114,nigeria,19.0,2,1,5,2
1115,nigeria,47.0,2,2,7,2
1116,nigeria,35.0,2,2,3,2
1117,nigeria,25.0,1,2,5,1
1118,nigeria,55.0,1,2,5,1
1119,nigeria,40.0,2,5,5,2
1120,nigeria,32.0,2,3,6,2
1121,nigeria,22.0,2,3,5,2
1122,nigeria,25.0,2,2,2,2
1123,nigeria,25.0,2,2,5,2
1124,nigeria,56.0,1,6,10,1
1125,nigeria,29.0,1,1,5,2
1126,nigeria,25.0,2,1,5,1
1127,nigeria,20.0,1,1,5,1
1128,nigeria,25.0,1,1,11,1
1129,nigeria,19.0,1,1,11,1
1130,nigeria,35.0,2,2,3,2
1131,nigeria,23.0,2,1,5,2
1132,nigeria,23.0,2,1,5,2
1133,nigeria,23.0,2,1,10,1
1134,nigeria,65.0,1,3,11,1
1135,nigeria,26.0,1,1,5,2
1136,nigeria,38.0,1,1,4,2
1137,nigeria,31.0,1,1,12,1
1138,nigeria,17.0,2,1,5,2
1139,nigeria,60.0,1,2,5,1
1140,nigeria,23.0,1,2,5,1
1141,nigeria,25.0,2,1,5,2
1142,nigeria,22.0,1,1,4,2
1143,nigeria,22.0,1,1,10,2
1144,nigeria,28.0,1,1,10,2
1145,nigeria,25.0,1,1,11,1
1146,nigeria,29.0,1,1,9,2
1147,nigeria,18.0,1,1,3,2
1148,nigeria,18.0,2,1,4,2
1149,nigeria,17.0,2,1,4,2
1150,nigeria,18.0,2,1,5,1
1151,nigeria,68.0,1,3,14,1
1152,nigeria,29.0,2,1,8,2
1153,nigeria,15.0,2,1,4,2
1154,nigeria,47.0,1,6,4,1
1155,nigeria,19.0,2,2,3,2
1156,nigeria,50.0,1,1,8,1
1157,nigeria,23.0,2,2,5,2
1158,nigeria,23.0,2,1,12,1
1159,nigeria,25.0,1,3,11,1
1160,nigeria,36.0,1,1,11,1
1161,nigeria,55.0,1,3,3,2
1162,nigeria,22.0,1,1,5,2
1163,nigeria,20.0,2,3,6,1
1164,nigeria,18.0,1,1,5,2
1165,nigeria,20.0,1,1,5,1
1166,nigeria,22.0,2,3,12,1
1167,nigeria,48.0,1,3,10,1
1168,nigeria,30.0,1,1,11,1
1169,nigeria,28.0,1,3,10,1
1170,nigeria,26.0,2,1,10,2
1171,nigeria,33.0,2,1,10,2
1172,nigeria,25.0,1,1,5,2
1173,nigeria,28.0,1,1,5,1
1174,nigeria,36.0,1,2,5,2
1175,nigeria,24.0,1,1,9,1
1176,nigeria,26.0,1,1,5,1
1177,nigeria,29.0,2,2,1,1
1178,nigeria,79.0,1,2,1,2
1179,nigeria,35.0,2,2,5,2
1180,nigeria,28.0,1,1,5,2
1181,nigeria,40.0,1,1,5,2
1182,nigeria,37.0,2,3,3,2
1183,nigeria,23.0,1,1,5,2
1184,nigeria,29.0,2,3,9,2
1185,nigeria,32.0,2,3,1,2
1186,nigeria,27.0,2,1,7,2
1187,nigeria,29.0,1,1,7,1
1188,nigeria,27.0,2,3,7,2
1189,nigeria,21.0,1,1,5,2
1190,nigeria,23.0,1,1,5,2
1191,nigeria,23.0,1,1,5,2
1192,nigeria,31.0,1,3,5,2
1193,nigeria,23.0,1,3,12,2
1194,nigeria,32.0,1,1,5,2
1195,nigeria,20.0,1,1,5,2
1196,nigeria,34.0,1,3,5,2
1197,nigeria,27.0,1,1,7,2
1198,nigeria,27.0,2,3,5,2
1199,nigeria,50.0,1,5,7,2
1200,nigeria,25.0,2,1,5,2
1201,nigeria,31.0,1,1,5,2
1202,nigeria,32.0,1,1,5,2
1203,nigeria,29.0,1,3,7,1
1204,nigeria,32.0,2,5,8,2
1205,nigeria,33.0,2,3,9,2
1206,nigeria,35.0,1,3,10,2
1207,nigeria,28.0,1,1,5,2
1208,nigeria,31.0,1,1,10,1
1209,nigeria,21.0,1,1,5,2
1210,nigeria,27.0,1,1,5,1
1211,nigeria,18.0,2,1,4,2
1212,nigeria,26.0,2,1,8,2
1213,nigeria,24.0,1,1,5,1
1214,nigeria,37.0,1,3,5,2
1215,nigeria,19.0,1,1,11,2
1216,nigeria,22.0,1,1,8,2
1217,nigeria,27.0,1,1,11,2
1218,nigeria,24.0,1,1,5,2
1219,nigeria,24.0,1,1,5,2
1220,nigeria,29.0,1,3,5,2
1221,nigeria,27.0,1,1,9,2
1222,nigeria,27.0,1,1,5,2
1223,nigeria,50.0,2,5,11,2
1224,nigeria,24.0,2,1,10,1
1225,nigeria,32.0,1,1,5,2
1226,nigeria,21.0,2,1,10,2
1227,nigeria,42.0,2,3,3,2
1228,nigeria,27.0,1,1,5,1
1229,nigeria,25.0,2,1,10,2
1230,nigeria,53.0,1,3,10,1
1231,nigeria,31.0,1,1,6,2
1232,nigeria,58.0,1,3,5,2
1233,nigeria,55.0,2,6,2,2
1234,nigeria,19.0,1,1,5,2
1235,nigeria,29.0,1,1,11,1
1236,nigeria,18.0,1,1,4,1
1237,nigeria,23.0,2,1,10,2
1238,nigeria,26.0,1,1,8,2
1239,nigeria,19.0,1,1,5,2
1240,nigeria,20.0,1,1,5,2
1241,nigeria,25.0,1,1,11,1
1242,nigeria,23.0,1,1,6,1
1243,nigeria,31.0,1,1,10,1
1244,nigeria,19.0,1,1,5,1
1245,nigeria,41.0,2,3,5,2
1246,nigeria,25.0,1,1,11,2
1247,nigeria,31.0,1,3,12,2
1248,nigeria,25.0,1,1,12,2
1249,nigeria,29.0,1,1,5,2
1250,nigeria,20.0,1,1,5,2
1251,nigeria,42.0,1,3,11,1
1252,nigeria,30.0,2,3,5,1
1253,nigeria,32.0,1,1,5,2
1254,nigeria,28.0,1,1,5,1
1255,nigeria,23.0,2,1,5,1
1256,nigeria,29.0,1,1,5,2
1257,nigeria,20.0,1,1,4,2
1258,nigeria,42.0,1,3,7,2
1259,nigeria,30.0,1,3,8,2
1260,nigeria,28.0,1,1,5,2
1261,nigeria,26.0,1,1,11,2
1262,nigeria,28.0,1,1,7,2
1263,nigeria,29.0,2,1,12,2
1264,nigeria,31.0,1,1,12,1
1265,nigeria,41.0,1,3,10,2
1266,nigeria,32.0,1,1,10,1
1267,nigeria,30.0,2,9,5,2
1268,nigeria,22.0,2,1,9,1
1269,nigeria,23.0,2,1,5,1
1270,nigeria,20.0,1,1,5,1
1271,nigeria,33.0,1,3,11,1
1272,nigeria,19.0,1,1,5,2
1273,nigeria,30.0,1,1,9,2
1274,nigeria,24.0,1,3,13,2
1275,nigeria,27.0,2,1,12,2
1276,nigeria,29.0,2,3,6,2
1277,nigeria,27.0,1,1,5,2
1278,nigeria,43.0,2,1,4,2
1279,nigeria,28.0,1,1,9,2
1280,nigeria,30.0,1,1,5,1
1281,nigeria,20.0,2,1,10,1
1282,nigeria,26.0,1,1,11,1
1283,nigeria,32.0,1,3,10,1
1284,nigeria,18.0,2,3,4,2
1285,nigeria,23.0,2,1,5,2
1286,nigeria,19.0,2,1,5,2
1287,nigeria,35.0,1,1,5,1
1288,nigeria,29.0,1,1,5,2
1289,nigeria,20.0,2,1,8,2
1290,nigeria,24.0,1,1,5,1
1291,nigeria,21.0,1,1,5,2
1292,nigeria,22.0,1,1,5,1
1293,nigeria,20.0,1,1,5,2
1294,nigeria,24.0,2,1,8,1
1295,nigeria,40.0,1,3,6,1
1296,nigeria,27.0,2,3,5,2
1297,nigeria,19.0,2,1,3,2
1298,nigeria,25.0,1,1,11,2
1299,nigeria,48.0,1,3,7,2
1300,nigeria,32.0,2,3,5,2
1301,nigeria,40.0,1,3,8,2
1302,nigeria,30.0,1,1,5,1
1303,nigeria,20.0,1,1,5,2
1304,nigeria,37.0,2,3,8,2
1305,nigeria,,1,3,8,2
1306,nigeria,,1,3,5,2
1307,nigeria,62.0,1,3,5,2
1308,nigeria,35.0,1,3,5,2
1309,nigeria,,1,3,11,1
1310,nigeria,23.0,2,1,4,2
1311,nigeria,35.0,1,3,3,2
1312,nigeria,30.0,1,3,10,1
1313,nigeria,49.0,2,3,2,2
1314,nigeria,23.0,1,1,4,2
1315,nigeria,29.0,1,3,4,2
1316,nigeria,28.0,1,1,6,1
1317,nigeria,19.0,1,1,5,1
1318,nigeria,30.0,1,1,6,1
1319,nigeria,29.0,1,1,4,2
1320,nigeria,21.0,2,1,6,2
1321,nigeria,33.0,1,3,5,2
1322,nigeria,24.0,1,1,5,2
1323,nigeria,26.0,1,1,9,2
1324,nigeria,30.0,1,3,12,2
1325,nigeria,30.0,1,1,12,2
1326,nigeria,25.0,1,1,7,2
1327,nigeria,31.0,1,1,11,1
1328,nigeria,32.0,2,5,11,2
1329,nigeria,29.0,1,1,11,2
1330,nigeria,21.0,2,1,5,2
1331,nigeria,57.0,1,9,15,2
1332,nigeria,25.0,2,1,4,1
1333,nigeria,55.0,1,3,5,2
1334,nigeria,18.0,1,1,5,1
1335,nigeria,24.0,1,1,5,2
1336,nigeria,35.0,1,3,10,1
1337,nigeria,25.0,1,1,6,1
1338,nigeria,29.0,1,1,5,2
1339,nigeria,16.0,1,1,5,2
1340,nigeria,20.0,1,1,5,2
1341,nigeria,25.0,1,1,5,2
1342,nigeria,30.0,1,1,12,2
1343,nigeria,25.0,1,1,5,2
1344,nigeria,26.0,1,2,8,2
1345,nigeria,25.0,2,3,5,2
1346,nigeria,24.0,1,1,6,2
1347,nigeria,22.0,1,1,5,2
1348,nigeria,18.0,2,3,6,2
1349,nigeria,30.0,1,1,5,1
1350,nigeria,22.0,1,1,6,1
1351,nigeria,17.0,1,1,10,2
1352,nigeria,30.0,2,4,9,2
1353,nigeria,35.0,1,3,5,1
1354,nigeria,20.0,2,1,10,1
1355,nigeria,18.0,2,1,5,1
1356,nigeria,30.0,1,1,6,1
1357,nigeria,22.0,1,1,10,2
1358,nigeria,25.0,1,3,7,2
1359,nigeria,26.0,1,3,5,2
1360,nigeria,20.0,1,1,5,2
1361,nigeria,22.0,1,1,5,2
1362,nigeria,32.0,1,1,9,2
1363,nigeria,30.0,1,3,10,2
1364,nigeria,36.0,1,5,4,2
1365,nigeria,18.0,1,1,5,2
1366,nigeria,50.0,1,3,6,2
1367,nigeria,32.0,1,3,4,2
1368,nigeria,46.0,1,3,9,2
1369,nigeria,25.0,1,1,5,2
1370,nigeria,18.0,1,1,10,2
1371,nigeria,23.0,1,1,10,2
1372,nigeria,42.0,1,1,3,1
1373,nigeria,35.0,1,3,11,2
1374,nigeria,50.0,1,3,11,1
1375,nigeria,52.0,1,3,11,1
1376,nigeria,32.0,1,2,11,1
1377,nigeria,24.0,2,3,10,2
1378,nigeria,36.0,1,1,4,2
1379,nigeria,28.0,1,3,5,2
1380,nigeria,24.0,1,1,9,1
1381,nigeria,30.0,1,3,8,1
1382,nigeria,21.0,1,1,10,2
1383,nigeria,40.0,1,3,11,1
1384,nigeria,57.0,1,3,5,2
1385,nigeria,28.0,1,3,5,2
1386,nigeria,30.0,1,5,11,1
1387,nigeria,32.0,1,1,11,1
1388,nigeria,23.0,2,1,7,2
1389,nigeria,35.0,2,3,11,1
1390,nigeria,34.0,1,1,12,2
1391,nigeria,27.0,1,1,5,2
1392,nigeria,50.0,1,2,5,2
1393,nigeria,24.0,2,1,10,2
1394,nigeria,30.0,2,2,5,2
1395,nigeria,32.0,2,3,5,2
1396,nigeria,23.0,1,1,10,2
1397,nigeria,38.0,1,3,5,1
1398,nigeria,24.0,2,1,11,1
1399,nigeria,37.0,2,3,5,2
1400,nigeria,25.0,2,3,11,1
1401,nigeria,28.0,2,1,5,1
1402,nigeria,45.0,2,3,9,2
1403,nigeria,45.0,1,3,5,1
1404,nigeria,25.0,2,1,5,2
1405,nigeria,20.0,1,1,5,2
1406,nigeria,30.0,1,3,11,1
1407,nigeria,22.0,1,1,7,2
1408,nigeria,24.0,2,1,10,2
1409,nigeria,27.0,2,3,9,2
1410,nigeria,25.0,2,1,10,1
1411,nigeria,55.0,2,3,9,1
1412,nigeria,32.0,1,3,4,2
1413,nigeria,33.0,1,3,5,1
1414,nigeria,40.0,2,5,3,2
1415,nigeria,42.0,1,3,5,1
1416,nigeria,30.0,1,1,11,1
1417,nigeria,31.0,1,1,5,2
1418,nigeria,24.0,2,1,5,1
1419,nigeria,25.0,2,3,5,2
1420,nigeria,24.0,1,1,4,2
1421,nigeria,32.0,2,1,5,2
1422,nigeria,51.0,1,3,11,2
1423,nigeria,18.0,2,1,4,2
1424,nigeria,34.0,1,3,3,2
1425,nigeria,23.0,1,1,4,2
1426,nigeria,60.0,1,3,11,2
1427,nigeria,30.0,1,1,5,1
1428,nigeria,35.0,1,3,5,2
1429,nigeria,36.0,1,3,8,1
1430,nigeria,29.0,1,1,11,1
1431,nigeria,26.0,2,3,3,2
1432,nigeria,24.0,2,1,5,2
1433,nigeria,41.0,2,3,10,2
1434,nigeria,27.0,2,3,11,2
1435,nigeria,33.0,1,1,11,2
1436,nigeria,26.0,2,1,11,2
1437,nigeria,28.0,1,3,11,1
1438,nigeria,17.0,2,3,10,1
1439,nigeria,22.0,2,3,4,2
1440,nigeria,26.0,2,1,9,2
