,country,age,gender,marital_status,education_level,funnel|exposure,funnel|enrollment,funnel|usage_basic,funnel|usage_sophisticated,funnel|usage,funnel|recent,funnel|longevity,funnel|frequent,funnel|retention
4646,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
4647,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
4648,nigeria,20.0,1,1,5,False,False,False,False,False,False,False,False,False
4649,nigeria,18.0,2,1,10,True,False,False,False,False,False,False,False,False
4650,nigeria,30.0,1,3,5,False,False,False,False,False,False,False,False,False
4651,nigeria,35.0,2,3,3,False,False,False,False,False,False,False,False,False
4652,nigeria,21.0,1,1,5,False,False,False,False,False,False,False,False,False
4653,nigeria,30.0,1,1,1,False,False,False,False,False,False,False,False,False
4654,nigeria,28.0,1,7,8,False,False,False,False,False,False,False,False,False
4655,nigeria,78.0,2,6,3,False,False,False,False,False,False,False,False,False
4656,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
4657,nigeria,18.0,1,1,5,False,False,False,False,False,False,False,False,False
4658,nigeria,65.0,1,3,1,False,False,False,False,False,False,False,False,False
4659,nigeria,35.0,1,2,1,True,False,False,False,False,False,False,False,False
4660,nigeria,58.0,1,3,11,True,False,False,False,False,False,False,False,False
4661,nigeria,19.0,2,1,5,False,False,False,False,False,False,False,False,False
4662,nigeria,40.0,2,3,5,False,False,False,False,False,False,False,False,False
4663,nigeria,27.0,1,3,5,False,False,False,False,False,False,False,False,False
4664,nigeria,28.0,1,3,7,False,False,False,False,False,False,False,False,False
4665,nigeria,29.0,2,3,5,False,False,False,False,False,False,False,False,False
4666,nigeria,52.0,1,3,5,False,False,False,False,False,False,False,False,False
4667,nigeria,48.0,1,3,3,False,False,False,False,False,False,False,False,False
4668,nigeria,19.0,1,1,4,False,False,False,False,False,False,False,False,False
4669,nigeria,23.0,1,1,10,False,False,False,False,False,False,False,False,False
4670,nigeria,33.0,1,1,4,False,False,False,False,False,False,False,False,False
4671,nigeria,78.0,2,2,1,False,False,False,False,False,False,False,False,False
4672,nigeria,31.0,1,1,10,False,False,False,False,False,False,False,False,False
4673,nigeria,19.0,2,1,5,False,False,False,False,False,False,False,False,False
4674,nigeria,30.0,1,2,2,False,False,False,False,False,False,False,False,False
4675,nigeria,60.0,2,2,1,False,False,False,False,False,False,False,False,False
4676,nigeria,25.0,2,6,1,False,False,False,False,False,False,False,False,False
4677,nigeria,60.0,1,2,1,False,False,False,False,False,False,False,False,False
4678,nigeria,50.0,1,2,2,False,False,False,False,False,False,False,False,False
4679,nigeria,35.0,1,3,5,True,False,False,False,False,False,False,False,False
4680,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
4681,nigeria,55.0,2,3,6,False,False,False,False,False,False,False,False,False
4682,nigeria,27.0,1,1,3,False,False,False,False,False,False,False,False,False
4683,nigeria,18.0,1,1,4,False,False,False,False,False,False,False,False,False
4684,nigeria,45.0,1,3,4,False,False,False,False,False,False,False,False,False
4685,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
4686,nigeria,23.0,2,3,5,False,False,False,False,False,False,False,False,False
4687,nigeria,61.0,2,3,3,False,False,False,False,False,False,False,False,False
4688,nigeria,18.0,1,1,5,False,False,False,False,False,False,False,False,False
4689,nigeria,24.0,1,1,10,False,False,False,False,False,False,False,False,False
4690,nigeria,43.0,1,3,2,False,False,False,False,False,False,False,False,False
4691,nigeria,38.0,1,3,4,False,False,False,False,False,False,False,False,False
4692,nigeria,27.0,2,1,1,False,False,False,False,False,False,False,False,False
4693,nigeria,43.0,1,3,5,False,False,False,False,False,False,False,False,False
4694,nigeria,35.0,2,2,5,False,False,False,False,False,False,False,False,False
4695,nigeria,45.0,2,3,5,False,False,False,False,False,False,False,False,False
4696,nigeria,28.0,2,1,5,False,False,False,False,False,False,False,False,False
4697,nigeria,29.0,1,1,5,False,False,False,False,False,False,False,False,False
4698,nigeria,21.0,1,1,5,False,False,False,False,False,False,False,False,False
4699,nigeria,30.0,1,3,5,False,False,False,False,False,False,False,False,False
4700,nigeria,32.0,2,3,5,False,False,False,False,False,False,False,False,False
4701,nigeria,15.0,1,1,4,False,False,False,False,False,False,False,False,False
4702,nigeria,24.0,2,3,5,False,False,False,False,False,False,False,False,False
4703,nigeria,30.0,1,1,11,True,False,False,False,False,False,False,False,False
4704,nigeria,19.0,2,1,5,False,False,False,False,False,False,False,False,False
4705,nigeria,23.0,1,1,8,False,False,False,False,False,False,False,False,False
4706,nigeria,26.0,1,1,9,False,False,False,False,False,False,False,False,False
4707,nigeria,70.0,2,3,2,False,False,False,False,False,False,False,False,False
4708,nigeria,21.0,2,3,5,False,False,False,False,False,False,False,False,False
4709,nigeria,25.0,1,1,10,False,False,False,False,False,False,False,False,False
4710,nigeria,27.0,2,3,3,False,False,False,False,False,False,False,False,False
4711,nigeria,35.0,2,2,3,False,False,False,False,False,False,False,False,False
4712,nigeria,22.0,1,3,4,False,False,False,False,False,False,False,False,False
4713,nigeria,57.0,1,2,4,False,False,False,False,False,False,False,False,False
4714,nigeria,72.0,1,2,1,False,False,False,False,False,False,False,False,False
4715,nigeria,25.0,1,1,5,False,False,False,False,False,False,False,False,False
4716,nigeria,37.0,1,3,10,False,False,False,False,False,False,False,False,False
4717,nigeria,30.0,1,3,1,False,False,False,False,False,False,False,False,False
4718,nigeria,30.0,1,3,9,False,False,False,False,False,False,False,False,False
4719,nigeria,30.0,2,2,1,False,False,False,False,False,False,False,False,False
4720,nigeria,28.0,2,3,5,False,False,False,False,False,False,False,False,False
4721,nigeria,30.0,2,3,1,False,False,False,False,False,False,False,False,False
4722,nigeria,18.0,1,1,4,False,False,False,False,False,False,False,False,False
4723,nigeria,29.0,1,1,5,False,False,False,False,False,False,False,False,False
4724,nigeria,40.0,2,4,3,False,False,False,False,False,False,False,False,False
4725,nigeria,50.0,1,3,3,False,False,False,False,False,False,False,False,False
4726,nigeria,45.0,1,3,7,True,True,True,True,True,True,False,True,False
4727,nigeria,24.0,1,1,10,False,False,False,False,False,False,False,False,False
4728,nigeria,42.0,1,3,1,False,False,False,False,False,False,False,False,False
4729,nigeria,30.0,1,3,1,False,False,False,False,False,False,False,False,False
4730,nigeria,78.0,1,2,4,False,False,False,False,False,False,False,False,False
4731,nigeria,42.0,2,3,3,False,False,False,False,False,False,False,False,False
4732,nigeria,18.0,1,1,4,False,False,False,False,False,False,False,False,False
4733,nigeria,68.0,2,5,4,False,False,False,False,False,False,False,False,False
4734,nigeria,42.0,2,3,4,False,False,False,False,False,False,False,False,False
4735,nigeria,40.0,2,3,3,False,False,False,False,False,False,False,False,False
4736,nigeria,35.0,1,3,5,False,False,False,False,False,False,False,False,False
4737,nigeria,33.0,2,3,10,False,False,False,False,False,False,False,False,False
4738,nigeria,49.0,2,6,4,False,False,False,False,False,False,False,False,False
4739,nigeria,29.0,2,3,5,False,False,False,False,False,False,False,False,False
4740,nigeria,36.0,1,3,11,True,False,False,False,False,False,False,False,False
4741,nigeria,36.0,1,3,10,False,False,False,False,False,False,False,False,False
4742,nigeria,40.0,1,3,10,False,False,False,False,False,False,False,False,False
4743,nigeria,35.0,2,3,4,False,False,False,False,False,False,False,False,False
4744,nigeria,23.0,1,1,5,False,False,False,False,False,False,False,False,False
4745,nigeria,21.0,1,1,5,False,False,False,False,False,False,False,False,False
4746,nigeria,40.0,2,3,4,False,False,False,False,False,False,False,False,False
4747,nigeria,40.0,1,3,2,False,False,False,False,False,False,False,False,False
4748,nigeria,61.0,1,2,1,False,False,False,False,False,False,False,False,False
4749,nigeria,38.0,1,3,11,True,True,True,True,True,True,False,True,False
4750,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
4751,nigeria,24.0,1,1,10,False,False,False,False,False,False,False,False,False
4752,nigeria,85.0,1,2,7,False,False,False,False,False,False,False,False,False
4753,nigeria,20.0,1,1,5,False,False,False,False,False,False,False,False,False
4754,nigeria,37.0,1,3,7,False,False,False,False,False,False,False,False,False
4755,nigeria,26.0,1,3,11,False,False,False,False,False,False,False,False,False
4756,nigeria,78.0,1,3,3,False,False,False,False,False,False,False,False,False
4757,nigeria,50.0,1,2,1,False,False,False,False,False,False,False,False,False
4758,nigeria,40.0,1,3,3,False,False,False,False,False,False,False,False,False
4759,nigeria,50.0,1,2,5,False,False,False,False,False,False,False,False,False
4760,nigeria,19.0,2,3,4,False,False,False,False,False,False,False,False,False
4761,nigeria,45.0,2,2,10,False,False,False,False,False,False,False,False,False
4762,nigeria,30.0,1,3,5,False,False,False,False,False,False,False,False,False
4763,nigeria,30.0,1,1,11,True,True,True,True,True,True,False,True,False
4764,nigeria,16.0,1,1,4,False,False,False,False,False,False,False,False,False
4765,nigeria,21.0,1,1,5,False,False,False,False,False,False,False,False,False
4766,nigeria,41.0,1,3,1,False,False,False,False,False,False,False,False,False
4767,nigeria,24.0,2,1,5,False,False,False,False,False,False,False,False,False
4768,nigeria,26.0,1,3,3,False,False,False,False,False,False,False,False,False
4769,nigeria,27.0,2,1,5,False,False,False,False,False,False,False,False,False
4770,nigeria,19.0,1,1,4,False,False,False,False,False,False,False,False,False
4771,nigeria,29.0,2,3,3,False,False,False,False,False,False,False,False,False
4772,nigeria,26.0,1,1,10,False,False,False,False,False,False,False,False,False
4773,nigeria,20.0,1,1,10,False,False,False,False,False,False,False,False,False
4774,nigeria,17.0,2,1,5,False,False,False,False,False,False,False,False,False
4775,nigeria,24.0,1,1,5,False,False,False,False,False,False,False,False,False
4776,nigeria,35.0,1,3,5,False,False,False,False,False,False,False,False,False
4777,nigeria,35.0,2,3,3,False,False,False,False,False,False,False,False,False
4778,nigeria,19.0,1,1,5,False,False,False,False,False,False,False,False,False
4779,nigeria,38.0,2,3,4,False,False,False,False,False,False,False,False,False
4780,nigeria,22.0,1,1,5,False,False,False,False,False,False,False,False,False
4781,nigeria,19.0,1,1,5,False,False,False,False,False,False,False,False,False
4782,nigeria,19.0,1,1,5,False,False,False,False,False,False,False,False,False
4783,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
4784,nigeria,39.0,2,3,1,False,False,False,False,False,False,False,False,False
4785,nigeria,18.0,1,1,5,False,False,False,False,False,False,False,False,False
4786,nigeria,15.0,2,1,4,False,False,False,False,False,False,False,False,False
4787,nigeria,22.0,1,1,3,False,False,False,False,False,False,False,False,False
4788,nigeria,24.0,1,1,4,False,False,False,False,False,False,False,False,False
4789,nigeria,21.0,1,1,5,True,False,False,False,False,False,False,False,False
4790,nigeria,28.0,1,1,5,False,False,False,False,False,False,False,False,False
4791,nigeria,38.0,1,3,5,False,False,False,False,False,False,False,False,False
4792,nigeria,40.0,1,3,3,False,False,False,False,False,False,False,False,False
4793,nigeria,59.0,1,3,3,False,False,False,False,False,False,False,False,False
4794,nigeria,21.0,1,1,5,False,False,False,False,False,False,False,False,False
4795,nigeria,28.0,2,1,12,True,False,False,False,False,False,False,False,False
4796,nigeria,40.0,1,3,5,False,False,False,False,False,False,False,False,False
4797,nigeria,42.0,2,3,9,False,False,False,False,False,False,False,False,False
4798,nigeria,21.0,2,1,8,False,False,False,False,False,False,False,False,False
4799,nigeria,28.0,2,3,9,False,False,False,False,False,False,False,False,False
4800,nigeria,50.0,1,3,11,False,False,False,False,False,False,False,False,False
4801,nigeria,50.0,1,3,1,False,False,False,False,False,False,False,False,False
4802,nigeria,43.0,1,3,5,False,False,False,False,False,False,False,False,False
4803,nigeria,32.0,2,4,3,False,False,False,False,False,False,False,False,False
4804,nigeria,35.0,2,3,3,False,False,False,False,False,False,False,False,False
4805,nigeria,19.0,2,1,4,False,False,False,False,False,False,False,False,False
4806,nigeria,82.0,2,3,1,False,False,False,False,False,False,False,False,False
4807,nigeria,23.0,1,1,9,False,False,False,False,False,False,False,False,False
4808,nigeria,45.0,2,6,2,False,False,False,False,False,False,False,False,False
4809,nigeria,35.0,1,3,11,False,False,False,False,False,False,False,False,False
4810,nigeria,19.0,1,1,5,False,False,False,False,False,False,False,False,False
4811,nigeria,19.0,1,1,10,False,False,False,False,False,False,False,False,False
4812,nigeria,25.0,1,1,3,False,False,False,False,False,False,False,False,False
4813,nigeria,20.0,1,1,4,False,False,False,False,False,False,False,False,False
4814,nigeria,25.0,1,1,5,False,False,False,False,False,False,False,False,False
4815,nigeria,25.0,2,3,5,False,False,False,False,False,False,False,False,False
4816,nigeria,35.0,2,3,10,False,False,False,False,False,False,False,False,False
4817,nigeria,30.0,1,3,4,False,False,False,False,False,False,False,False,False
4818,nigeria,45.0,1,3,11,False,False,False,False,False,False,False,False,False
4819,nigeria,25.0,2,3,5,False,False,False,False,False,False,False,False,False
4820,nigeria,18.0,2,1,5,False,False,False,False,False,False,False,False,False
4821,nigeria,15.0,1,1,4,False,False,False,False,False,False,False,False,False
4822,nigeria,25.0,1,1,5,False,False,False,False,False,False,False,False,False
4823,nigeria,16.0,1,1,10,False,False,False,False,False,False,False,False,False
4824,nigeria,26.0,1,1,10,False,False,False,False,False,False,False,False,False
4825,nigeria,30.0,2,3,5,False,False,False,False,False,False,False,False,False
4826,nigeria,49.0,2,6,4,False,False,False,False,False,False,False,False,False
4827,nigeria,50.0,2,3,3,False,False,False,False,False,False,False,False,False
4828,nigeria,30.0,2,3,3,False,False,False,False,False,False,False,False,False
4829,nigeria,30.0,2,3,14,False,False,False,False,False,False,False,False,False
4830,nigeria,19.0,2,3,4,False,False,False,False,False,False,False,False,False
4831,nigeria,27.0,2,3,5,False,False,False,False,False,False,False,False,False
4832,nigeria,19.0,1,1,5,False,False,False,False,False,False,False,False,False
4833,nigeria,18.0,2,1,5,False,False,False,False,False,False,False,False,False
4834,nigeria,17.0,2,1,4,False,False,False,False,False,False,False,False,False
4835,nigeria,30.0,2,3,11,False,False,False,False,False,False,False,False,False
4836,nigeria,30.0,2,3,3,False,False,False,False,False,False,False,False,False
4837,nigeria,21.0,2,1,10,False,False,False,False,False,False,False,False,False
